response-time,DNS+dialup,DNS,Request-write,Response-delay,Response-read,status-code,offset
0.0711,0.0000,0.0000,0.0000,0.0710,0.0001,200,25.4495
0.0647,0.0000,0.0000,0.0000,0.0647,0.0000,200,25.5207
0.0660,0.0000,0.0000,0.0000,0.0659,0.0000,200,25.5854
0.0668,0.0000,0.0000,0.0000,0.0668,0.0000,200,25.6514
0.0669,0.0000,0.0000,0.0000,0.0668,0.0000,200,25.7182
0.0661,0.0000,0.0000,0.0000,0.0661,0.0000,200,25.7851
0.0658,0.0000,0.0000,0.0000,0.0657,0.0000,200,25.8513
0.0663,0.0000,0.0000,0.0000,0.0662,0.0000,200,25.9170
0.0718,0.0000,0.0000,0.0000,0.0717,0.0000,200,25.9833
0.0699,0.0000,0.0000,0.0000,0.0698,0.0000,200,26.0551
0.0794,0.0000,0.0000,0.0000,0.0793,0.0001,200,26.1250
0.0668,0.0000,0.0000,0.0000,0.0667,0.0000,200,26.2044
0.0675,0.0000,0.0000,0.0000,0.0674,0.0000,200,26.2712
0.0652,0.0000,0.0000,0.0000,0.0651,0.0000,200,26.3387
0.0668,0.0000,0.0000,0.0000,0.0667,0.0000,200,26.4039
0.0711,0.0000,0.0000,0.0000,0.0710,0.0001,200,26.4707
0.0673,0.0000,0.0000,0.0000,0.0672,0.0001,200,26.5418
0.0650,0.0000,0.0000,0.0000,0.0649,0.0000,200,26.6091
0.0652,0.0000,0.0000,0.0000,0.0651,0.0000,200,26.6741
0.0650,0.0000,0.0000,0.0000,0.0650,0.0000,200,26.7393
0.0643,0.0000,0.0000,0.0000,0.0643,0.0000,200,26.8044
0.0651,0.0000,0.0000,0.0000,0.0650,0.0001,200,26.8687
0.0661,0.0000,0.0000,0.0000,0.0660,0.0000,200,26.9338
0.0727,0.0000,0.0000,0.0000,0.0726,0.0000,200,26.9999
0.0704,0.0000,0.0000,0.0000,0.0703,0.0000,200,27.0726
0.0732,0.0000,0.0000,0.0000,0.0732,0.0001,200,27.1430
0.0691,0.0000,0.0000,0.0000,0.0690,0.0000,200,27.2162
0.0688,0.0000,0.0000,0.0000,0.0688,0.0000,200,27.2853
0.0652,0.0000,0.0000,0.0000,0.0651,0.0000,200,27.3542
0.0656,0.0000,0.0000,0.0000,0.0655,0.0000,200,27.4194
0.0678,0.0000,0.0000,0.0000,0.0678,0.0000,200,27.4850
0.0729,0.0000,0.0000,0.0000,0.0728,0.0001,200,27.5528
0.0662,0.0000,0.0000,0.0000,0.0661,0.0000,200,27.6257
0.0670,0.0000,0.0000,0.0000,0.0669,0.0000,200,27.6919
0.0691,0.0000,0.0000,0.0000,0.0691,0.0000,200,27.7588
0.0674,0.0000,0.0000,0.0000,0.0674,0.0000,200,27.8280
0.0675,0.0000,0.0000,0.0000,0.0675,0.0000,200,27.8954
0.0670,0.0000,0.0000,0.0000,0.0670,0.0000,200,27.9629
0.0675,0.0000,0.0000,0.0000,0.0674,0.0000,200,28.0300
0.0813,0.0000,0.0000,0.0000,0.0812,0.0000,200,28.0975
0.0762,0.0000,0.0000,0.0000,0.0761,0.0000,200,28.1788
0.0661,0.0000,0.0000,0.0000,0.0660,0.0000,200,28.2550
0.0658,0.0000,0.0000,0.0000,0.0657,0.0000,200,28.3211
0.0665,0.0000,0.0000,0.0000,0.0664,0.0000,200,28.3869
0.0668,0.0000,0.0000,0.0000,0.0667,0.0001,200,28.4534
0.0669,0.0000,0.0000,0.0000,0.0668,0.0000,200,28.5202
0.0666,0.0000,0.0000,0.0000,0.0666,0.0000,200,28.5871
0.0732,0.0000,0.0000,0.0000,0.0731,0.0001,200,28.6537
0.0668,0.0000,0.0000,0.0000,0.0667,0.0001,200,28.7269
0.0646,0.0000,0.0000,0.0000,0.0645,0.0001,200,28.7937
0.0664,0.0000,0.0000,0.0000,0.0663,0.0000,200,28.8583
0.0660,0.0000,0.0000,0.0000,0.0659,0.0000,200,28.9247
0.0678,0.0000,0.0000,0.0000,0.0677,0.0000,200,28.9907
0.0677,0.0000,0.0000,0.0000,0.0676,0.0001,200,29.0585
0.0659,0.0000,0.0000,0.0000,0.0658,0.0001,200,29.1261
0.0775,0.0000,0.0000,0.0000,0.0774,0.0001,200,29.1920
0.0703,0.0000,0.0000,0.0000,0.0702,0.0000,200,29.2694
0.0682,0.0000,0.0000,0.0000,0.0681,0.0000,200,29.3397
0.0689,0.0000,0.0000,0.0000,0.0689,0.0000,200,29.4079
0.0678,0.0000,0.0000,0.0000,0.0677,0.0000,200,29.4768
0.0681,0.0000,0.0000,0.0000,0.0680,0.0000,200,29.5447
0.0670,0.0000,0.0000,0.0000,0.0670,0.0000,200,29.6127
0.0689,0.0000,0.0000,0.0000,0.0688,0.0000,200,29.6798
0.0718,0.0000,0.0000,0.0000,0.0717,0.0001,200,29.7486
0.0675,0.0000,0.0000,0.0000,0.0675,0.0000,200,29.8204
0.0659,0.0000,0.0000,0.0000,0.0658,0.0000,200,29.8880
0.0659,0.0000,0.0000,0.0000,0.0658,0.0001,200,29.9539
0.0656,0.0000,0.0000,0.0000,0.0656,0.0000,200,30.0197
0.0691,0.0000,0.0000,0.0000,0.0691,0.0000,200,30.0854
0.0659,0.0000,0.0000,0.0000,0.0658,0.0000,200,30.1545
0.0745,0.0000,0.0000,0.0000,0.0744,0.0001,200,30.2204
0.0698,0.0000,0.0000,0.0000,0.0697,0.0001,200,30.2949
0.0664,0.0000,0.0000,0.0000,0.0663,0.0001,200,30.3647
0.0659,0.0000,0.0000,0.0000,0.0658,0.0000,200,30.4311
0.0661,0.0000,0.0000,0.0000,0.0660,0.0000,200,30.4970
0.0672,0.0000,0.0000,0.0000,0.0672,0.0000,200,30.5631
0.0659,0.0000,0.0000,0.0000,0.0658,0.0000,200,30.6304
0.0661,0.0000,0.0000,0.0000,0.0661,0.0000,200,30.6962
0.0736,0.0000,0.0000,0.0000,0.0736,0.0000,200,30.7624
0.0664,0.0000,0.0000,0.0000,0.0663,0.0000,200,30.8360
0.0685,0.0000,0.0000,0.0000,0.0684,0.0001,200,30.9024
0.0653,0.0000,0.0000,0.0000,0.0653,0.0000,200,30.9709
0.0680,0.0000,0.0000,0.0000,0.0679,0.0000,200,31.0362
0.0658,0.0000,0.0000,0.0000,0.0657,0.0001,200,31.1042
0.0674,0.0000,0.0000,0.0000,0.0673,0.0000,200,31.1700
0.0671,0.0000,0.0000,0.0000,0.0671,0.0001,200,31.2374
0.0813,0.0000,0.0000,0.0000,0.0812,0.0000,200,31.3045
0.0681,0.0000,0.0000,0.0000,0.0681,0.0000,200,31.3858
0.0653,0.0000,0.0000,0.0000,0.0652,0.0001,200,31.4540
0.0660,0.0000,0.0000,0.0000,0.0659,0.0000,200,31.5192
0.0664,0.0000,0.0000,0.0000,0.0663,0.0000,200,31.5852
0.0660,0.0000,0.0000,0.0000,0.0659,0.0000,200,31.6516
0.0680,0.0000,0.0000,0.0000,0.0680,0.0000,200,31.7176
0.0723,0.0000,0.0000,0.0000,0.0723,0.0000,200,31.7856
0.0672,0.0000,0.0000,0.0000,0.0671,0.0000,200,31.8580
0.0664,0.0000,0.0000,0.0000,0.0664,0.0000,200,31.9252
0.0649,0.0000,0.0000,0.0000,0.0648,0.0000,200,31.9917
0.0669,0.0000,0.0000,0.0000,0.0668,0.0000,200,32.0566
0.0692,0.0000,0.0000,0.0000,0.0691,0.0000,200,32.1235
0.0682,0.0000,0.0000,0.0000,0.0681,0.0000,200,32.1927
0.0687,0.0000,0.0000,0.0000,0.0687,0.0001,200,32.2608
0.0857,0.0000,0.0000,0.0000,0.0856,0.0000,200,32.3296
0.0659,0.0000,0.0000,0.0000,0.0658,0.0000,200,32.4153
0.0677,0.0000,0.0000,0.0000,0.0676,0.0000,200,32.4812
0.0662,0.0000,0.0000,0.0000,0.0661,0.0000,200,32.5489
0.0676,0.0000,0.0000,0.0000,0.0676,0.0000,200,32.6151
0.0678,0.0000,0.0000,0.0000,0.0677,0.0000,200,32.6827
0.0668,0.0000,0.0000,0.0000,0.0667,0.0000,200,32.7505
0.0697,0.0000,0.0000,0.0000,0.0696,0.0000,200,32.8173
0.0775,0.0000,0.0000,0.0000,0.0775,0.0000,200,32.8870
0.0670,0.0000,0.0000,0.0000,0.0669,0.0001,200,32.9645
0.0721,0.0000,0.0000,0.0000,0.0720,0.0000,200,33.0315
0.0689,0.0000,0.0000,0.0000,0.0688,0.0000,200,33.1035
0.0664,0.0000,0.0000,0.0000,0.0663,0.0000,200,33.1724
0.0658,0.0000,0.0000,0.0000,0.0657,0.0000,200,33.2388
0.0672,0.0000,0.0000,0.0000,0.0672,0.0000,200,33.3046
0.0720,0.0000,0.0000,0.0000,0.0719,0.0000,200,33.3718
0.0676,0.0000,0.0000,0.0000,0.0676,0.0000,200,33.4438
0.0732,0.0000,0.0000,0.0000,0.0731,0.0000,200,33.5114
0.0666,0.0000,0.0000,0.0000,0.0665,0.0001,200,33.5847
0.0667,0.0000,0.0000,0.0000,0.0666,0.0001,200,33.6513
0.0704,0.0000,0.0000,0.0000,0.0703,0.0000,200,33.7180
0.0645,0.0000,0.0000,0.0000,0.0645,0.0000,200,33.7883
0.0650,0.0000,0.0000,0.0000,0.0650,0.0001,200,33.8529
0.0674,0.0000,0.0000,0.0000,0.0674,0.0000,200,33.9179
0.0727,0.0000,0.0000,0.0000,0.0727,0.0000,200,33.9854
0.0677,0.0000,0.0000,0.0000,0.0676,0.0001,200,34.0581
0.0680,0.0000,0.0000,0.0000,0.0679,0.0001,200,34.1258
0.0656,0.0000,0.0000,0.0000,0.0655,0.0000,200,34.1938
0.0661,0.0000,0.0000,0.0000,0.0660,0.0000,200,34.2594
0.0680,0.0000,0.0000,0.0000,0.0679,0.0000,200,34.3255
0.0737,0.0000,0.0000,0.0000,0.0736,0.0001,200,34.3935
0.0687,0.0000,0.0000,0.0000,0.0686,0.0001,200,34.4672
0.1239,0.0000,0.0000,0.0000,0.1238,0.0000,200,34.5359
0.0585,0.0000,0.0000,0.0000,0.0585,0.0000,200,34.6598
0.0607,0.0000,0.0000,0.0000,0.0606,0.0000,200,34.7184
0.0590,0.0000,0.0000,0.0000,0.0589,0.0001,200,34.7791
0.0627,0.0000,0.0000,0.0000,0.0626,0.0000,200,34.8381
0.0578,0.0000,0.0000,0.0000,0.0577,0.0000,200,34.9009
0.0582,0.0000,0.0000,0.0000,0.0581,0.0000,200,34.9586
0.0604,0.0000,0.0000,0.0000,0.0603,0.0000,200,35.0168
0.0584,0.0000,0.0000,0.0000,0.0584,0.0000,200,35.0772
0.0590,0.0000,0.0000,0.0000,0.0590,0.0001,200,35.1357
0.0585,0.0000,0.0000,0.0000,0.0584,0.0000,200,35.1947
0.0587,0.0000,0.0000,0.0000,0.0586,0.0000,200,35.2532
0.0611,0.0000,0.0000,0.0000,0.0610,0.0001,200,35.3119
0.0591,0.0000,0.0000,0.0000,0.0591,0.0000,200,35.3731
0.0609,0.0000,0.0000,0.0000,0.0609,0.0001,200,35.4322
0.0613,0.0000,0.0000,0.0000,0.0612,0.0001,200,35.4932
0.0585,0.0000,0.0000,0.0000,0.0584,0.0000,200,35.5545
0.0588,0.0000,0.0000,0.0000,0.0587,0.0000,200,35.6130
0.0588,0.0000,0.0000,0.0000,0.0587,0.0000,200,35.6718
0.0603,0.0000,0.0000,0.0000,0.0602,0.0000,200,35.7305
0.0677,0.0000,0.0000,0.0000,0.0676,0.0000,200,35.7909
0.0676,0.0000,0.0000,0.0000,0.0675,0.0000,200,35.8586
0.0656,0.0000,0.0000,0.0000,0.0655,0.0000,200,35.9262
0.0641,0.0000,0.0000,0.0000,0.0640,0.0000,200,35.9917
0.0642,0.0000,0.0000,0.0000,0.0641,0.0000,200,36.0558
0.0659,0.0000,0.0000,0.0000,0.0658,0.0000,200,36.1200
0.0645,0.0000,0.0000,0.0000,0.0644,0.0000,200,36.1859
0.0806,0.0000,0.0000,0.0000,0.0805,0.0001,200,36.2504
0.0653,0.0000,0.0000,0.0000,0.0652,0.0000,200,36.3310
0.0635,0.0000,0.0000,0.0000,0.0634,0.0000,200,36.3963
0.0702,0.0000,0.0000,0.0000,0.0701,0.0000,200,36.4598
0.0679,0.0000,0.0000,0.0000,0.0678,0.0000,200,36.5299
0.0662,0.0000,0.0000,0.0000,0.0661,0.0000,200,36.5978
0.0641,0.0000,0.0000,0.0000,0.0641,0.0000,200,36.6640
0.0648,0.0000,0.0000,0.0000,0.0647,0.0000,200,36.7282
0.0720,0.0000,0.0000,0.0000,0.0720,0.0000,200,36.7930
0.0641,0.0000,0.0000,0.0000,0.0641,0.0000,200,36.8650
0.0650,0.0000,0.0000,0.0000,0.0650,0.0000,200,36.9291
0.0662,0.0000,0.0000,0.0000,0.0661,0.0001,200,36.9942
0.0650,0.0000,0.0000,0.0000,0.0650,0.0000,200,37.0604
0.0662,0.0000,0.0000,0.0000,0.0661,0.0000,200,37.1255
0.0639,0.0000,0.0000,0.0000,0.0639,0.0000,200,37.1916
0.0649,0.0000,0.0000,0.0000,0.0649,0.0000,200,37.2556
0.0687,0.0000,0.0000,0.0000,0.0686,0.0001,200,37.3205
0.0644,0.0000,0.0000,0.0000,0.0643,0.0000,200,37.3892
0.0640,0.0000,0.0000,0.0000,0.0639,0.0001,200,37.4535
0.0733,0.0000,0.0000,0.0000,0.0732,0.0000,200,37.5176
0.0647,0.0000,0.0000,0.0000,0.0646,0.0001,200,37.5908
0.0657,0.0000,0.0000,0.0000,0.0656,0.0001,200,37.6556
0.0655,0.0000,0.0000,0.0000,0.0655,0.0000,200,37.7212
0.0680,0.0000,0.0000,0.0000,0.0677,0.0001,200,37.7868
0.0725,0.0000,0.0000,0.0000,0.0724,0.0001,200,37.8548
0.0648,0.0000,0.0000,0.0000,0.0647,0.0001,200,37.9273
0.0639,0.0000,0.0000,0.0000,0.0638,0.0000,200,37.9921
0.0648,0.0000,0.0000,0.0000,0.0647,0.0000,200,38.0559
0.0688,0.0000,0.0000,0.0000,0.0687,0.0001,200,38.1207
0.0650,0.0000,0.0000,0.0000,0.0650,0.0000,200,38.1896
0.0659,0.0000,0.0000,0.0000,0.0658,0.0000,200,38.2546
0.0715,0.0000,0.0000,0.0000,0.0715,0.0000,200,38.3205
0.0660,0.0000,0.0000,0.0000,0.0659,0.0000,200,38.3920
0.0694,0.0000,0.0000,0.0000,0.0693,0.0000,200,38.4580
0.0666,0.0000,0.0000,0.0000,0.0665,0.0001,200,38.5275
0.0719,0.0000,0.0000,0.0000,0.0718,0.0000,200,38.5940
0.0676,0.0000,0.0000,0.0000,0.0676,0.0001,200,38.6659
0.0675,0.0000,0.0000,0.0000,0.0674,0.0000,200,38.7336
0.0667,0.0000,0.0000,0.0000,0.0666,0.0000,200,38.8011
0.0746,0.0000,0.0000,0.0000,0.0745,0.0000,200,38.8677
0.0636,0.0000,0.0000,0.0000,0.0635,0.0000,200,38.9424
0.0704,0.0000,0.0000,0.0000,0.0703,0.0001,200,39.0059
0.0664,0.0000,0.0000,0.0000,0.0663,0.0000,200,39.0763
0.0668,0.0000,0.0000,0.0000,0.0668,0.0001,200,39.1427
0.0651,0.0000,0.0000,0.0000,0.0650,0.0000,200,39.2096
0.0649,0.0000,0.0000,0.0000,0.0648,0.0001,200,39.2747
0.0660,0.0000,0.0000,0.0000,0.0659,0.0000,200,39.3396
0.0718,0.0000,0.0000,0.0000,0.0718,0.0000,200,39.4056
0.0665,0.0000,0.0000,0.0000,0.0664,0.0001,200,39.4774
0.0660,0.0000,0.0000,0.0000,0.0659,0.0001,200,39.5439
0.0752,0.0000,0.0000,0.0000,0.0751,0.0000,200,39.6099
0.0665,0.0000,0.0000,0.0000,0.0664,0.0000,200,39.6850
0.0666,0.0000,0.0000,0.0000,0.0666,0.0000,200,39.7516
0.0669,0.0000,0.0000,0.0000,0.0668,0.0000,200,39.8182
0.0664,0.0000,0.0000,0.0000,0.0663,0.0000,200,39.8851
0.0729,0.0000,0.0000,0.0000,0.0728,0.0000,200,39.9515
0.0669,0.0000,0.0000,0.0000,0.0668,0.0001,200,40.0244
0.0661,0.0000,0.0000,0.0000,0.0661,0.0000,200,40.0912
0.0673,0.0000,0.0000,0.0000,0.0673,0.0000,200,40.1574
0.0676,0.0000,0.0000,0.0000,0.0675,0.0000,200,40.2247
0.0668,0.0000,0.0000,0.0000,0.0667,0.0001,200,40.2923
0.0669,0.0000,0.0000,0.0000,0.0668,0.0001,200,40.3591
0.0673,0.0000,0.0000,0.0000,0.0672,0.0000,200,40.4260
0.0823,0.0000,0.0000,0.0000,0.0822,0.0001,200,40.4933
0.0660,0.0000,0.0000,0.0000,0.0660,0.0000,200,40.5756
0.0721,0.0000,0.0000,0.0000,0.0720,0.0001,200,40.6417
0.0665,0.0000,0.0000,0.0000,0.0664,0.0000,200,40.7138
0.0675,0.0000,0.0000,0.0000,0.0674,0.0001,200,40.7803
0.0679,0.0000,0.0000,0.0000,0.0678,0.0000,200,40.8478
0.0700,0.0000,0.0000,0.0000,0.0699,0.0000,200,40.9157
0.0937,0.0000,0.0000,0.0000,0.0937,0.0001,200,40.9856
0.0630,0.0000,0.0000,0.0000,0.0629,0.0000,200,41.0794
0.0659,0.0000,0.0000,0.0000,0.0658,0.0001,200,41.1423
0.0684,0.0000,0.0000,0.0000,0.0683,0.0000,200,41.2082
0.0676,0.0000,0.0000,0.0000,0.0676,0.0000,200,41.2766
0.0655,0.0000,0.0000,0.0000,0.0654,0.0000,200,41.3442
0.0641,0.0000,0.0000,0.0000,0.0640,0.0000,200,41.4097
0.0703,0.0000,0.0000,0.0000,0.0703,0.0000,200,41.4738
0.0644,0.0000,0.0000,0.0000,0.0644,0.0000,200,41.5441
0.0659,0.0000,0.0000,0.0000,0.0659,0.0000,200,41.6086
0.0734,0.0000,0.0000,0.0000,0.0733,0.0000,200,41.6745
0.0653,0.0000,0.0000,0.0000,0.0652,0.0000,200,41.7479
0.0655,0.0000,0.0000,0.0000,0.0655,0.0000,200,41.8132
0.0648,0.0000,0.0000,0.0000,0.0648,0.0000,200,41.8788
0.0672,0.0000,0.0000,0.0000,0.0671,0.0001,200,41.9436
0.0704,0.0000,0.0000,0.0000,0.0703,0.0000,200,42.0108
0.0643,0.0000,0.0000,0.0000,0.0642,0.0000,200,42.0812
0.0661,0.0000,0.0000,0.0000,0.0661,0.0000,200,42.1455
0.0657,0.0000,0.0000,0.0000,0.0657,0.0000,200,42.2117
0.0651,0.0000,0.0000,0.0000,0.0650,0.0000,200,42.2774
0.0658,0.0000,0.0000,0.0000,0.0657,0.0000,200,42.3425
0.0654,0.0000,0.0000,0.0000,0.0653,0.0000,200,42.4082
0.0659,0.0000,0.0000,0.0000,0.0658,0.0001,200,42.4736
0.0714,0.0000,0.0000,0.0000,0.0714,0.0000,200,42.5395
0.0645,0.0000,0.0000,0.0000,0.0645,0.0001,200,42.6110
0.0658,0.0000,0.0000,0.0000,0.0657,0.0000,200,42.6755
0.0736,0.0000,0.0000,0.0000,0.0736,0.0000,200,42.7413
0.0695,0.0000,0.0000,0.0000,0.0694,0.0000,200,42.8149
0.0670,0.0000,0.0000,0.0000,0.0669,0.0000,200,42.8844
0.0674,0.0000,0.0000,0.0000,0.0673,0.0000,200,42.9514
0.0657,0.0000,0.0000,0.0000,0.0656,0.0000,200,43.0188
0.0710,0.0000,0.0000,0.0000,0.0709,0.0000,200,43.0845
0.0671,0.0000,0.0000,0.0000,0.0671,0.0001,200,43.1555
0.0660,0.0000,0.0000,0.0000,0.0659,0.0001,200,43.2226
0.0655,0.0000,0.0000,0.0000,0.0654,0.0000,200,43.2886
0.0639,0.0000,0.0000,0.0000,0.0638,0.0001,200,43.3541
0.0652,0.0000,0.0000,0.0000,0.0652,0.0000,200,43.4180
0.0693,0.0000,0.0000,0.0000,0.0693,0.0000,200,43.4833
0.0656,0.0000,0.0000,0.0000,0.0655,0.0000,200,43.5526
0.0725,0.0000,0.0000,0.0000,0.0725,0.0000,200,43.6182
0.0660,0.0000,0.0000,0.0000,0.0660,0.0001,200,43.6907
0.0726,0.0000,0.0000,0.0000,0.0725,0.0001,200,43.7568
0.0670,0.0000,0.0000,0.0000,0.0670,0.0000,200,43.8294
0.0670,0.0000,0.0000,0.0000,0.0669,0.0001,200,43.8964
0.0670,0.0000,0.0000,0.0000,0.0669,0.0001,200,43.9634
0.0724,0.0000,0.0000,0.0000,0.0724,0.0000,200,44.0304
0.0784,0.0000,0.0000,0.0000,0.0783,0.0000,200,44.1028
0.0735,0.0000,0.0000,0.0000,0.0734,0.0001,200,44.1812
0.0667,0.0000,0.0000,0.0000,0.0666,0.0000,200,44.2547
0.0667,0.0000,0.0000,0.0000,0.0666,0.0000,200,44.3213
0.0666,0.0000,0.0000,0.0000,0.0666,0.0000,200,44.3880
0.0678,0.0000,0.0000,0.0000,0.0677,0.0000,200,44.4547
0.0726,0.0000,0.0000,0.0000,0.0725,0.0001,200,44.5224
0.0731,0.0000,0.0000,0.0000,0.0731,0.0000,200,44.5951
0.0709,0.0000,0.0000,0.0000,0.0708,0.0000,200,44.6682
0.0773,0.0000,0.0000,0.0000,0.0772,0.0001,200,44.7391
0.0822,0.0000,0.0000,0.0000,0.0821,0.0001,200,44.8164
0.0676,0.0000,0.0000,0.0000,0.0675,0.0000,200,44.8986
0.0683,0.0000,0.0000,0.0000,0.0682,0.0000,200,44.9662
0.0700,0.0000,0.0000,0.0000,0.0700,0.0000,200,45.0345
0.0677,0.0000,0.0000,0.0000,0.0677,0.0000,200,45.1046
0.0686,0.0000,0.0000,0.0000,0.0686,0.0000,200,45.1723
0.0694,0.0000,0.0000,0.0000,0.0693,0.0000,200,45.2410
0.0750,0.0000,0.0000,0.0000,0.0749,0.0000,200,45.3103
0.0660,0.0000,0.0000,0.0000,0.0659,0.0000,200,45.3853
0.0716,0.0000,0.0000,0.0000,0.0716,0.0000,200,45.4513
0.0668,0.0000,0.0000,0.0000,0.0667,0.0000,200,45.5230
0.0649,0.0000,0.0000,0.0000,0.0648,0.0001,200,45.5898
0.0657,0.0000,0.0000,0.0000,0.0656,0.0001,200,45.6547
0.0677,0.0000,0.0000,0.0000,0.0676,0.0000,200,45.7204
0.0672,0.0000,0.0000,0.0000,0.0672,0.0000,200,45.7881
0.0765,0.0000,0.0000,0.0000,0.0764,0.0000,200,45.8553
0.0694,0.0000,0.0000,0.0000,0.0694,0.0001,200,45.9318
0.0687,0.0000,0.0000,0.0000,0.0686,0.0001,200,46.0013
0.0669,0.0000,0.0000,0.0000,0.0668,0.0000,200,46.0700
0.0696,0.0000,0.0000,0.0000,0.0695,0.0000,200,46.1369
0.0710,0.0000,0.0000,0.0000,0.0709,0.0000,200,46.2065
0.0708,0.0000,0.0000,0.0000,0.0708,0.0000,200,46.2775
0.0662,0.0000,0.0000,0.0000,0.0662,0.0000,200,46.3483
0.0723,0.0000,0.0000,0.0000,0.0722,0.0001,200,46.4145
0.0690,0.0000,0.0000,0.0000,0.0689,0.0000,200,46.4868
0.0686,0.0000,0.0000,0.0000,0.0685,0.0000,200,46.5558
0.0678,0.0000,0.0000,0.0000,0.0678,0.0000,200,46.6243
0.0677,0.0000,0.0000,0.0000,0.0676,0.0000,200,46.6922
0.0674,0.0000,0.0000,0.0000,0.0673,0.0001,200,46.7598
0.0678,0.0000,0.0000,0.0000,0.0677,0.0001,200,46.8273
0.0792,0.0000,0.0000,0.0000,0.0791,0.0000,200,46.8951
0.0666,0.0000,0.0000,0.0000,0.0665,0.0000,200,46.9743
0.0698,0.0000,0.0000,0.0000,0.0697,0.0000,200,47.0409
0.0669,0.0000,0.0000,0.0000,0.0669,0.0000,200,47.1107
0.0708,0.0000,0.0000,0.0000,0.0707,0.0000,200,47.1776
0.0693,0.0000,0.0000,0.0000,0.0693,0.0000,200,47.2484
0.0683,0.0000,0.0000,0.0000,0.0682,0.0000,200,47.3178
0.0672,0.0000,0.0000,0.0000,0.0671,0.0001,200,47.3860
0.0737,0.0000,0.0000,0.0000,0.0736,0.0001,200,47.4533
0.0668,0.0000,0.0000,0.0000,0.0667,0.0000,200,47.5269
0.0672,0.0000,0.0000,0.0000,0.0672,0.0000,200,47.5937
0.0665,0.0000,0.0000,0.0000,0.0664,0.0000,200,47.6610
0.0727,0.0000,0.0000,0.0000,0.0727,0.0000,200,47.7274
0.0723,0.0000,0.0000,0.0000,0.0722,0.0001,200,47.8002
0.0699,0.0000,0.0000,0.0000,0.0698,0.0001,200,47.8725
0.0729,0.0000,0.0000,0.0000,0.0728,0.0000,200,47.9424
0.0729,0.0000,0.0000,0.0000,0.0728,0.0000,200,48.0153
0.0657,0.0000,0.0000,0.0000,0.0656,0.0000,200,48.0882
0.0672,0.0000,0.0000,0.0000,0.0671,0.0001,200,48.1539
0.0678,0.0000,0.0000,0.0000,0.0678,0.0000,200,48.2211
0.0679,0.0000,0.0000,0.0000,0.0678,0.0001,200,48.2890
0.0670,0.0000,0.0000,0.0000,0.0669,0.0000,200,48.3568
0.0687,0.0000,0.0000,0.0000,0.0686,0.0000,200,48.4238
0.0665,0.0000,0.0000,0.0000,0.0664,0.0000,200,48.4925
0.0725,0.0000,0.0000,0.0000,0.0725,0.0000,200,48.5590
0.0671,0.0000,0.0000,0.0000,0.0670,0.0001,200,48.6315
0.0683,0.0000,0.0000,0.0000,0.0682,0.0000,200,48.6986
0.0663,0.0000,0.0000,0.0000,0.0662,0.0000,200,48.7669
0.0672,0.0000,0.0000,0.0000,0.0671,0.0001,200,48.8331
0.0666,0.0000,0.0000,0.0000,0.0665,0.0000,200,48.9003
0.0759,0.0000,0.0000,0.0000,0.0759,0.0000,200,48.9670
0.0709,0.0000,0.0000,0.0000,0.0708,0.0000,200,49.0429
0.0738,0.0000,0.0000,0.0000,0.0737,0.0000,200,49.1138
0.0701,0.0000,0.0000,0.0000,0.0700,0.0000,200,49.1876
0.0705,0.0000,0.0000,0.0000,0.0704,0.0001,200,49.2576
0.0673,0.0000,0.0000,0.0000,0.0672,0.0000,200,49.3282
0.0659,0.0000,0.0000,0.0000,0.0658,0.0000,200,49.3954
0.0693,0.0000,0.0000,0.0000,0.0692,0.0000,200,49.4613
0.0666,0.0000,0.0000,0.0000,0.0665,0.0000,200,49.5306
0.0653,0.0000,0.0000,0.0000,0.0653,0.0000,200,49.5971
0.0720,0.0000,0.0000,0.0000,0.0720,0.0000,200,49.6625
0.0653,0.0000,0.0000,0.0000,0.0652,0.0000,200,49.7345
0.0662,0.0000,0.0000,0.0000,0.0662,0.0000,200,49.7998
0.0666,0.0000,0.0000,0.0000,0.0665,0.0001,200,49.8661
0.0689,0.0000,0.0000,0.0000,0.0688,0.0001,200,49.9326
0.0724,0.0000,0.0000,0.0000,0.0723,0.0000,200,50.0015
0.0680,0.0000,0.0000,0.0000,0.0679,0.0000,200,50.0739
0.0695,0.0000,0.0000,0.0000,0.0694,0.0000,200,50.1419
0.0761,0.0000,0.0000,0.0000,0.0761,0.0000,200,50.2114
0.0659,0.0000,0.0000,0.0000,0.0659,0.0001,200,50.2876
0.0692,0.0000,0.0000,0.0000,0.0691,0.0000,200,50.3535
0.0677,0.0000,0.0000,0.0000,0.0676,0.0001,200,50.4227
0.0664,0.0000,0.0000,0.0000,0.0663,0.0001,200,50.4904
0.0658,0.0000,0.0000,0.0000,0.0657,0.0001,200,50.5568
0.0669,0.0000,0.0000,0.0000,0.0668,0.0000,200,50.6225
0.0684,0.0000,0.0000,0.0000,0.0684,0.0000,200,50.6894
0.0722,0.0000,0.0000,0.0000,0.0722,0.0000,200,50.7578
0.0671,0.0000,0.0000,0.0000,0.0671,0.0000,200,50.8301
0.0700,0.0000,0.0000,0.0000,0.0700,0.0000,200,50.8972
0.0679,0.0000,0.0000,0.0000,0.0679,0.0000,200,50.9672
0.0761,0.0000,0.0000,0.0000,0.0761,0.0000,200,51.0352
